mc,street,house_number_range,red_izo,zs_name,source_file,effective_date
Praha 3,Krásova,"lichá č. 1-9, sudá č. 2-8",600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Kubelíkova,"lichá č. 1-41, sudá č. 2-42",600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Křížkovského,,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Laubova,,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Lucemburská,"lichá č. 1-25, sudá č. 2-30",600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Mahlerovy sady,,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Milešovská,,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Nitranská,,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Ondříčkova,"lichá č. 1-17, sudá č. 2-48",600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Orlická,,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Pospíšilova,,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Přemyslovská,"lichá č. 1-27, sudá č. 2-26",600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Radhošťská,lichá č. 1-29,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Slavíkova,sudá č. 2-30,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Slezská,"lichá č. 23-47, sudá č. 66-90",600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,U Rajské zahrady,sudá č. 2-8,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,U Vodárny,sudá č. 2-16,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Velehradská,,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Vinohradská,"lichá č. 101-127, sudá č. 56- 78",600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Vozová,,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Zvonařova,,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,náměstí Jiřího z Poděbrad,,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Řipská,,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Ševčíkova,,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Škroupovo náměstí,,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 3,Žižkovo náměstí,,600036138,"Základní škola, Praha 3, nám. Jiřího z Poděbrad 7,8/1685",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Bubenská,"sudá č. 10 – 20, lichá č. 31 – 55",600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Císařský ostrov,,600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Dukelských hrdinů,"sudá č. 40 – 56, lichá č. 51",600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Gerstnerova,,600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Janovského,"sudá č. 32 – 52, lichá č. 41 – 59",600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Kamenická,"sudá č. 38 – 56, lichá č. 39 – 51",600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Malířská,,600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Na šachtě,,600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Schnirchova,"sudá č. 18 – 32, lichá č. 15 –",600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Sochařská,,600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Strojnická,,600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,U Výstaviště,,600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,U akademie,,600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,U smaltovny,"sudá č. 20 – 32, lichá č. 17 – 29",600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,U studánky,,600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Umělecká,,600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Veletržní,sudá č. 2 – 50,600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Za elektrárnou,,600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Šimáčkova,,600039374,"Fakultní základní škola PedF UK a Mateřská škola U Studánky Praha 7, Umělecká 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Bubenské nábřeží,"sudá č. 2 – 6, lichá č. 1 – 5",600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Dobrovského,,600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Dukelských hrdinů,lichá č. 1 – 17,600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Františka Křížka,"lichá č. 1 – 9, sudá č. 4 – 20,",600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Jirečkova,,600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Kamenická,"lichá č. 1 – 25, sudá č. 2 - 24",600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Kostelní,,600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Letenské sady,,600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Letohradská,,600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Muzejní,,600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Na ovčinách,,600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Nad štolou,,600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Ostrov Štvanice,,600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Ovenecká,"sudá č. 2 – 24, lichá č. 1 – 19",600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Skalecká,,600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,U letenského sadu,,600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Veverkova,"sudá č. 2 – 16, lichá č. 1 – 13",600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Vinařská,,600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,nábřeží Edvarda Beneše,č. 10,600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,nábřeží Kapitána Jaroše,,600039404,"Základní škola Fr. Plamínkové s rozšířenou výukou jazyků Praha 7, Františka Křížka 2",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Badeniho,č. 2 – 6,600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Havanská,,600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Jana Zajíce,,600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Keramická,,600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Korunovační,,600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Královská obora,,600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Letenské náměstí,,600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Milady Horákové,"sudá č. 66 – 98, lichá č. 69 – 95",600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Na výšinách,,600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Na Špejcharu,,600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Nad Královskou oborou,,600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Ovenecká,"sudá č. 26 – 46, lichá č. 21 – 47",600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Sládkova,,600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,U Sparty,,600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,U letenské vodárny,,600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Za Císařským mlýnem,,600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,nábřeží Edvarda Beneše,č. 7,600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Čechova,,600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Šmeralova,,600039382,"Základní škola Praha 7, Korunovační 8",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Antonínská,,600039391,"Základní škola Praha 7, Strossmayerovo náměstí 4",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Bubenská,"sudá č. 2 – 8, lichá č. 1 – 29",600039391,"Základní škola Praha 7, Strossmayerovo náměstí 4",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Dukelských hrdinů,"sudá č. 4 – 38, lichá č. 19 – 49",600039391,"Základní škola Praha 7, Strossmayerovo náměstí 4",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Farského,,600039391,"Základní škola Praha 7, Strossmayerovo náměstí 4",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Františka Křížka,"lichá č. 11 – 27, sudá č. 22 – 38",600039391,"Základní škola Praha 7, Strossmayerovo náměstí 4",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Haškova,,600039391,"Základní škola Praha 7, Strossmayerovo náměstí 4",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Heřmanova,,600039391,"Základní škola Praha 7, Strossmayerovo náměstí 4",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Janovského,"sudá č. 2 – 30, lichá č. 1 – 39",600039391,"Základní škola Praha 7, Strossmayerovo náměstí 4",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Kamenická,"lichá č. 27 – 37, sudá č. 26 – 36",600039391,"Základní škola Praha 7, Strossmayerovo náměstí 4",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Milady Horákové,"sudá č. 2 – 62, lichá č. 1 – 67",600039391,"Základní škola Praha 7, Strossmayerovo náměstí 4",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Pplk. Sochora,,600039391,"Základní škola Praha 7, Strossmayerovo náměstí 4",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Schnirchova,"sudá č. 2 – 12, lichá č. 1 – 11",600039391,"Základní škola Praha 7, Strossmayerovo náměstí 4",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Strossmayerovo náměstí,,600039391,"Základní škola Praha 7, Strossmayerovo náměstí 4",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,U smaltovny,"sudá č. 2 – 16, lichá č. 3 – 15",600039391,"Základní škola Praha 7, Strossmayerovo náměstí 4",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Veletržní,lichá č. 1 – 75,600039391,"Základní škola Praha 7, Strossmayerovo náměstí 4",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Veverkova,"sudá č. 18 – 28, lichá č. 15 – 37",600039391,"Základní škola Praha 7, Strossmayerovo náměstí 4",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Řezáčovo náměstí,,600039391,"Základní škola Praha 7, Strossmayerovo náměstí 4",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Šternberkova,,600039391,"Základní škola Praha 7, Strossmayerovo náměstí 4",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Argentinská,"sudá č. 32 – 40, lichá č. 13 – 23",600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Bondyho,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Holešovické nábřeží,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Jablonského,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Jankovcova,"sudá č. 6 – 64, lichá č. 25 – 69",600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,"Komunardů č. 42, lichá č. 41",59,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Kouteckého,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Malá Plynární,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Na Maninách,"sudá č. 36 – 56, č. 29",600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Na zátorách,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Ortenovo náměstí,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Osadní,"sudá č. 26 – 40, lichá č. 39 – 45",600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Partyzánská,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Plynární,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Pod dráhou,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Poupětova,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Přístavní,lichá č. 35 – 55,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Přívozní,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Rajská,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,Sanderova,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,U Pergamenky,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,U Uranie,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,U elektrárny,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,U městských domů,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,U měšťanského pivovaru,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,U papírny,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,U parního mlýna,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,U průhonu,"sudá č. 44 – 64, lichá č. 1 – 31",600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,U staré plynárny,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,U vody,,600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
Praha 7,V háji,"sudá č. 18 – 32, lichá č. 31 – 45",600039439,"Základní škola T. G. Masaryka Praha 7, Ortenovo náměstí 34",vyhlaska-hmp-19-2025_via-P6.pdf,2026-01-01
